"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
31,"Travel_Frequently","Research & Development",14,5,3,"Female",4,3,1,"H","N","Manufacturing Director",7446,8931,7,"No",11,1,0,10,"Y",3,10,8,4,7,55
33,"Travel_Rarely","Finance",6,3,1,"Female",3,3,2,"L","N","Accountant",8676,9544,3,"Yes",19,4,1,6,"N",1,9,7,2,3,36
24,"Travel_Rarely","Sales",7,2,1,"Female",3,2,2,"H","N","Sales Executive",4999,17519,0,"No",21,1,1,4,"Y",2,3,2,0,2,66
55,"Travel_Rarely","Production",11,2,2,"Male",3,2,2,"L","N","Machinists ",5415,15972,3,"Yes",19,4,1,12,"N",3,10,7,0,8,42
37,"Travel_Rarely","Finance",9,4,1,"Male",2,3,2,"L","N","Accountant",9670,10637,8,"Yes",19,2,1,8,"N",1,10,2,2,2,34
42,"Travel_Frequently","Production",2,2,1,"Female",3,1,1,"H","N","Machinists ",3673,16458,2,"No",13,3,0,12,"Y",3,12,9,5,8,55
40,"Travel_Rarely","Finance",3,4,2,"Female",3,2,2,"L","N","Accountant",8756,9632,2,"Yes",16,1,0,10,"N",3,4,3,3,6,33
34,"Travel_Rarely","Sales",8,4,2,"Male",4,2,2,"L","Y","Sales Executive",9725,12278,1,"No",11,4,1,16,"Y",2,15,1,0,9,66
21,"Travel_Rarely","Research & Development",22,2,4,"Male",2,1,2,"H","N","Research and Design Specialists",3230,10531,1,"No",17,1,0,3,"Y",4,3,2,1,0,59
27,"Travel_Rarely","Production",19,4,4,"Female",3,1,2,"L","N","Machinists ",2341,19715,1,"No",13,4,1,1,"N",3,1,0,0,0,48
40,"Travel_Rarely","Production",1,3,1,"Male",3,1,2,"L","N","Machinists ",2166,3339,6,"Yes",14,2,0,10,"Y",1,4,2,0,3,57
26,"Travel_Rarely","Sales",9,4,4,"Male",2,2,2,"L","N","Sales Executive",5828,8450,1,"Yes",12,2,0,8,"N",3,8,7,7,4,48
35,"Travel_Rarely","Research & Development",15,4,2,"Male",3,2,3,"L","Y","Research and Design Specialists",5098,18698,7,"No",19,2,0,10,"Y",3,10,7,0,8,71
42,"Travel_Rarely","Production",8,3,2,"Male",1,2,2,"H","N","Machinists ",4272,9558,7,"No",19,1,0,16,"N",3,1,0,0,0,49
38,"Travel_Rarely","Sales",16,4,4,"Male",3,2,2,"L","Y","Sales Executive",4440,7636,8,"No",15,1,2,16,"Y",3,15,13,5,8,54
23,"Travel_Rarely","Production",13,1,3,"Female",3,1,2,"L","N","Machinists ",3295,12862,9,"No",13,3,0,3,"Y",1,3,2,1,2,54
55,"Travel_Rarely","Sales",9,3,1,"Male",4,2,3,"L","Y","IT specialists",6996,7696,9,"Yes",19,3,1,10,"Y",3,5,4,1,5,84
33,"Travel_Frequently","Research & Development",14,2,4,"Male",3,2,2,"L","Y","Customercare Representative",5968,18079,6,"No",20,3,3,9,"Y",3,9,7,2,8,53
46,"Non-Travel","Sales",11,2,2,"Male",2,2,2,"L","Y","Sales Executive",7991,25166,2,"No",15,3,0,6,"Y",3,2,2,2,2,52
55,"Travel_Rarely","Research & Development",19,4,4,"Male",3,2,4,"H","N","Customercare Representative",4035,16143,4,"Yes",16,2,0,4,"Y",3,3,2,1,2,80
