"Age","BusinessTravel","Department","DistanceFromHome","Education","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRotation","FeedbackFromManager","Mentoring","JobRole","MonthlyIncome","MonthlyRate","NumCompaniesWorked","OverTime","PercentSalaryHike","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","Training","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","Performance"
43,"Travel_Rarely","Sales",9,3,4,"Female",3,4,1,"L","N","Manager",16064,7744,5,"Yes",22,3,1,22,"N",3,17,13,1,9,34
40,"Travel_Rarely","Production",19,3,2,"Female",2,2,3,"H","Y","IT specialists",5127,5640,5,"Yes",17,4,1,10,"Y",3,3,6,2,2,85
44,"Travel_Frequently","Production",8,3,4,"Male",3,1,1,"H","N","Machinists ",3161,19920,3,"Yes",22,4,1,19,"Y",1,1,0,0,0,56
43,"Travel_Frequently","Production",21,3,4,"Male",3,1,4,"H","N","Machinists ",2258,15238,7,"No",20,1,1,8,"Y",3,3,2,1,2,64
48,"Travel_Rarely","Research & Development",19,4,3,"Male",2,3,4,"L","Y","Customercare Representative",10999,22245,1,"No",14,2,0,27,"Y",3,15,11,4,8,69
44,"Non-Travel","Production",24,3,1,"Male",1,1,2,"L","N","Machinists ",3708,2104,2,"No",14,3,0,9,"N",3,5,2,1,4,44
23,"Travel_Frequently","Sales",19,3,4,"Male",3,1,1,"L","N","Sales Representative",1790,26956,8,"No",19,1,1,1,"N",2,1,0,1,0,37
52,"Travel_Rarely","Finance",13,4,1,"Male",2,3,1,"L","N","Accountant",9092,10001,8,"No",18,4,1,6,"N",1,5,4,2,7,49
35,"Travel_Rarely","Research & Development",15,4,2,"Male",3,2,3,"L","Y","Research and Design Specialists",5098,18698,7,"No",19,2,0,10,"Y",3,10,7,0,8,71
22,"Travel_Rarely","Production",18,3,2,"Female",3,1,3,"H","N","Machinists ",2871,23785,1,"No",15,3,0,1,"Y",3,0,0,0,0,62
46,"Travel_Rarely","Sales",7,4,2,"Female",3,5,4,"L","N","Manager",18947,22822,3,"No",12,4,0,22,"Y",2,2,2,2,1,64
35,"Travel_Rarely","Sales",19,5,3,"Male",3,3,2,"H","Y","Sales Executive",7295,11439,1,"No",13,1,2,10,"Y",3,10,8,0,6,72
36,"Travel_Rarely","Production",17,3,1,"Male",3,1,4,"L","Y","Machinists ",2013,10950,4,"No",11,3,0,15,"Y",3,4,3,1,3,74
27,"Travel_Rarely","Sales",13,1,2,"Female",2,2,2,"L","N","Sales Representative",3540,7018,9,"No",21,4,1,9,"N",3,9,8,5,8,45
42,"Travel_Frequently","Production",22,4,1,"Male",4,2,3,"L","N","Production Supervisors",7413,8896,2,"No",15,2,1,8,"N",3,2,2,1,4,34
33,"Travel_Rarely","Sales",6,3,1,"Male",4,2,2,"H","Y","Sales Executive",4037,21816,1,"No",22,1,1,9,"Y",3,9,8,0,8,61
52,"Travel_Rarely","Finance",18,4,1,"Male",2,3,2,"L","N","Accountant",8098,8908,1,"No",16,1,1,8,"Y",3,5,5,1,5,36
34,"Travel_Rarely","Research & Development",11,5,2,"Male",3,1,4,"H","N","Research and Design Specialists",2691,7660,2,"No",12,4,1,10,"Y",2,10,9,8,8,67
46,"Travel_Frequently","Finance",13,4,1,"Female",3,3,2,"H","N","Accountant",8887,9776,9,"No",17,2,0,6,"N",3,2,2,3,3,25
31,"Travel_Rarely","Sales",15,4,2,"Male",2,1,2,"L","Y","Sales Representative",2329,11737,4,"No",15,2,0,13,"Y",4,7,7,5,2,60
51,"Travel_Rarely","Sales",11,2,3,"Female",3,2,2,"H","N","Sales Executive",4936,14862,4,"No",11,3,1,18,"Y",2,7,7,0,7,60
35,"Travel_Rarely","Research & Development",8,2,2,"Male",2,2,1,"H","N","Manufacturing Director",5916,15497,3,"Yes",13,1,0,8,"Y",3,1,0,0,1,55
32,"Travel_Rarely","Production",2,4,4,"Male",3,1,2,"L","Y","Machinists ",1393,24852,5,"No",12,1,0,1,"N",3,1,0,0,0,48
41,"Travel_Frequently","Research & Development",24,3,1,"Male",3,5,4,"L","Y","Research Director",19419,3735,4,"No",17,2,1,21,"Y",4,18,16,0,11,64
47,"Travel_Rarely","Research & Development",18,2,3,"Female",3,4,2,"H","Y","Manager",16752,12982,4,"Yes",11,3,1,26,"Y",2,26,14,3,0,78
47,"Travel_Rarely","Finance",6,3,1,"Male",2,3,4,"L","N","Accountant",9205,10126,8,"Yes",18,2,1,7,"N",1,10,5,2,2,29
30,"Travel_Rarely","Sales",12,3,2,"Female",3,2,1,"L","N","Sales Executive",6577,19558,0,"No",11,2,0,6,"N",3,5,4,4,4,39
29,"Travel_Rarely","Finance",16,4,1,"Male",2,2,2,"L","N","Accountant",8525,9378,3,"No",17,2,1,10,"Y",3,3,6,3,7,25
44,"Travel_Rarely","Finance",23,3,2,"Female",3,2,1,"L","N","Accountant",9083,9991,1,"Yes",19,4,1,8,"Y",1,7,3,1,6,38
38,"Travel_Rarely","Production",20,3,1,"Male",3,2,1,"L","N","Production Supervisors",6693,7362,9,"No",18,4,0,10,"Y",2,10,4,2,6,40
42,"Travel_Rarely","Production",17,3,4,"Female",2,1,4,"H","N","Machinists ",2593,8007,0,"Yes",11,3,1,10,"Y",3,9,6,7,8,63
32,"Travel_Rarely","IT_Suppport",2,3,1,"Male",4,4,4,"L","N","IT specialists",6861,7547,7,"No",18,4,1,7,"N",3,3,4,2,5,37
32,"Travel_Rarely","Research & Development",13,3,2,"Male",3,2,4,"L","N","Research and Design Specialists",6220,7346,1,"No",17,2,2,10,"Y",3,10,4,0,9,34
53,"Travel_Rarely","IT_Suppport",11,3,1,"Male",3,3,4,"L","N","IT specialists",6811,7492,9,"No",15,3,0,9,"N",3,10,5,1,4,50
35,"Travel_Rarely","Production",20,1,4,"Male",4,1,2,"H","Y","Machinists ",2269,4892,1,"No",19,4,0,1,"Y",3,1,0,0,1,69
33,"Travel_Rarely","Finance",16,3,1,"Female",3,2,4,"L","N","Accountant",8833,9716,6,"Yes",18,4,0,8,"N",3,2,2,2,6,35
38,"Travel_Rarely","Research & Development",24,5,4,"Female",3,2,2,"H","N","Research and Design Specialists",4317,2302,3,"Yes",20,2,0,19,"Y",3,3,2,2,2,78
36,"Travel_Rarely","Production",7,4,3,"Male",3,1,2,"L","N","Machinists ",2519,12287,6,"No",21,3,0,16,"N",3,11,8,3,9,43
36,"Travel_Rarely","Research & Development",3,4,3,"Female",3,2,2,"L","N","Manufacturing Director",4663,12421,3,"Yes",12,2,2,7,"N",3,3,2,1,1,41
41,"Travel_Rarely","Research & Development",5,4,1,"Female",2,4,1,"L","N","Manufacturing Director",13570,5640,4,"No",23,3,1,21,"N",3,20,7,0,10,31
30,"Travel_Rarely","Research & Development",3,3,1,"Female",3,1,2,"L","N","Research and Design Specialists",2132,11539,1,"Yes",11,2,0,7,"N",3,5,2,0,1,43
55,"Travel_Rarely","Production",11,2,2,"Male",3,2,2,"L","N","Machinists ",5415,15972,3,"Yes",19,4,1,12,"N",3,10,7,0,8,42
54,"Travel_Rarely","Research & Development",1,4,1,"Female",3,3,2,"H","N","Research Director",13549,24001,9,"No",12,1,1,16,"Y",1,4,3,0,3,61
50,"Travel_Frequently","Research & Development",25,5,3,"Male",1,4,2,"L","N","Research Director",14411,24450,1,"Yes",13,4,0,32,"Y",3,32,6,13,9,54
